,gender,credit_score,traffic_index,veh_age,veh_value,age,has_claim,predicted_avg_claim_cost,veh_safe,CLUSTER
24,1,0.7216209549740098,-1.258183269164359,1.2456513370420923,-0.6937992431500528,2.460539834390838,0,-0.34006323230525076,0,3
25,1,0.8324370774256058,-1.7141183493628183,0.3050952717173729,-0.46290180097783323,0.301286835192887,0,-0.34006323230525076,1,3
26,0,1.3643544651932664,-1.0864674597389652,-0.6354607936073466,0.06730714030652246,1.5444931074583739,0,-0.34006323230525076,1,3
27,0,0.5812538665353215,-1.1812072166633203,1.2456513370420923,-1.1128353419070436,0.49758256239270077,0,-0.34006323230525076,1,3
28,0,0.8028861114385135,-0.6512567013677084,-0.6354607936073466,1.9144866776842782,0.3667187442594916,0,-0.34006323230525076,1,3
29,1,0.9949673903546132,1.1724836194261288,0.3050952717173729,-1.5062161693115657,0.6938782895925145,0,-0.34006323230525076,0,3
30,1,0.04194873727088766,0.7964852091325945,-1.576016858932066,1.084966237287786,-0.09130461920674043,0,-0.34006323230525076,1,3
31,1,-0.03931641919361607,1.0836650973095459,1.2456513370420923,-0.1037280020432697,-0.09130461920674043,1,-0.27895046825827235,1,1
32,1,-0.6007847729483691,-0.840736215216419,-0.6354607936073466,-0.08662448780829046,-0.2221684373399496,0,-0.34006323230525076,1,3
33,1,0.8176615944320597,1.1280743583678372,-0.6354607936073466,1.9144866776842782,-0.35303225547315875,0,-0.34006323230525076,1,3
34,0,1.1796609277739398,-1.8473461325376928,1.2456513370420923,-1.1213870990245332,0.03955919892646871,0,-0.34006323230525076,1,3
35,0,-0.10580609266457366,-0.689744727618228,0.3050952717173729,0.7771029810581598,0.23585492612628245,0,-0.34006323230525076,1,3
36,0,-2.3147408001997203,-0.837775597812533,-0.6354607936073466,-0.14648678763071768,-0.614759891739577,1,0.815444274656773,1,0
37,1,0.307907431154718,-1.5779299487840577,1.2456513370420923,-1.104283584789554,-0.35303225547315875,0,-0.34006323230525076,1,3
38,1,1.3495789821997204,0.8616187920180883,1.2456513370420923,-0.9332484424397617,1.086469743992142,0,-0.34006323230525076,1,3
39,0,-2.3221285416964936,0.37311692037688193,0.3050952717173729,-0.42869477250787497,-1.399942800538832,1,0.5779346280382505,1,1
40,0,1.2461506012448975,-0.20124285597702157,-1.576016858932066,1.016552180347869,1.7407888346581877,0,-0.34006323230525076,1,3
41,0,0.5147641930643639,1.0836650973095459,0.3050952717173729,-0.8819378997348242,-1.6616704368052502,0,-0.34006323230525076,1,3
42,0,1.3569667236964935,0.9326736097113549,-1.576016858932066,-0.0011069166333944726,1.2173335621253512,0,-0.34006323230525076,1,3
43,0,0.04933647876766072,0.4619354424934649,-0.6354607936073466,-0.22345260168812434,-0.614759891739577,0,-0.34006323230525076,1,3
44,0,-0.22400995661294273,1.2613021415427117,-1.576016858932066,-0.4800053152128125,-0.6801918008061816,1,-0.09959506130339552,1,0
45,0,-2.4403324056448628,-0.2930219954974905,0.3050952717173729,-0.9246966853222722,-0.15673652827334503,1,1.5961431020017254,1,1
46,1,0.9358654583804287,0.8616187920180883,-0.6354607936073466,-0.5056605865652815,-0.6801918008061816,0,-0.34006323230525076,1,3
47,0,-0.06147964368393527,-1.4447021656091832,1.2456513370420923,-1.035869527849637,-1.4653747096054366,0,-0.34006323230525076,1,3
48,0,0.12321389373539139,-0.9769246157951793,-0.6354607936073466,0.9481381234079521,-0.5493279826729724,0,-0.34006323230525076,1,3
49,1,1.3865176896835858,-0.44697410049956776,0.3050952717173729,-0.5142123436827709,2.002516470924606,0,-0.34006323230525076,1,3
51,0,-1.4355995620837256,0.8172095309597969,1.2456513370420923,-1.0957318276720642,-1.2690789824056228,1,-0.05092283751415421,1,1
52,1,0.4926009685740447,-0.630532379540506,-0.6354607936073466,1.3158636794600052,0.6938782895925145,0,-0.34006323230525076,1,3
53,1,-2.6545769090512814,-1.8029368714794012,0.3050952717173729,-0.23200435880561385,1.5444931074583739,1,5.5758531691220075,1,2
54,1,0.5738661250385484,0.8172095309597969,1.2456513370420923,-0.18069381610067617,1.5444931074583739,0,-0.34006323230525076,0,3
55,1,0.08627518625152605,-1.7585276104211098,-0.6354607936073466,1.8802796492143194,-0.8110556189393908,0,-0.34006323230525076,1,3
56,1,1.0171306148449324,-0.8703423892552798,-0.6354607936073466,0.11006592589397063,1.086469743992142,0,-0.34006323230525076,1,3
57,0,0.7659474039546481,0.8586581746142024,1.2456513370420923,-1.18980115596445,0.6938782895925145,0,-0.34006323230525076,1,3
58,0,-0.29049963008390034,0.9918859577890768,1.2456513370420923,-0.31752192998051004,0.03955919892646871,1,-0.2545644347289441,1,1
59,0,-0.7928660518644688,0.8408944701908859,1.2456513370420923,-0.6253851862101358,0.301286835192887,1,-0.09632896163930793,1,1
60,0,0.8028861114385135,-0.6927053450221139,0.3050952717173729,-0.403039501155406,-0.8110556189393908,0,-0.34006323230525076,1,3
61,0,0.6403557985095061,-0.5653987966550117,-1.576016858932066,0.4863432390635134,-0.614759891739577,0,-0.34006323230525076,1,3
62,0,-0.5564583239677308,-0.6068474403094168,-0.6354607936073466,-0.16359030186569692,0.03955919892646871,0,-0.34006323230525076,1,3
63,0,0.522151934561137,-1.4920720440713608,0.3050952717173729,-0.6595922146800943,1.1519016530587465,0,-0.34006323230525076,1,3
64,0,-0.4530299430129078,1.0836650973095459,-1.576016858932066,4.650193779569204,-1.9888299821382731,1,1.9310173322541044,1,0
65,1,0.854600301915925,0.46489605989735083,0.3050952717173729,-0.3431772013329788,-0.4184641645397633,0,-0.34006323230525076,1,3
66,1,-0.009765453206523807,-1.2404195647410423,0.3050952717173729,-0.28331490151055155,-1.0073513461392045,0,-0.34006323230525076,1,3
67,1,0.5664783835417754,-0.6068474403094168,-1.576016858932066,4.060977714174169,-0.09130461920674043,0,-0.34006323230525076,1,3
68,1,-1.2361305416708528,0.9504373141346714,0.3050952717173729,0.4777914819460237,2.264244107191024,1,1.2352058667517094,1,1
69,0,0.9580286828707478,1.3057114026010033,1.2456513370420923,-0.6424887004451151,-0.4184641645397633,0,-0.34006323230525076,1,3
70,1,0.5517029005482292,-0.5594775618472394,-0.6354607936073466,1.5467611216322248,1.3481973802585603,0,-0.34006323230525076,1,3
71,1,1.1648854447803938,-1.5808905661879438,1.2456513370420923,-0.46290180097783323,1.0210378349255373,0,-0.34006323230525076,1,3
72,1,-0.15013254164521206,1.3057114026010033,1.2456513370420923,-0.2662113872755723,-0.8764875280059954,1,-0.2764618134027997,1,1
73,0,-0.5342950994774115,1.2909083155815728,-0.6354607936073466,0.2896528253612523,0.10499110799307329,1,0.1193684584932947,0,0
74,0,0.6181925740191868,-0.42328916126847904,0.3050952717173729,-0.18924557321816585,0.17042301705967786,0,-0.34006323230525076,1,3
75,0,-0.7263763783935112,-1.2196952429138395,0.3050952717173729,0.10151416877648092,-1.072783255205809,1,-0.09385727166778507,1,1
76,0,-0.6672744464193267,-0.6838234928104557,-0.6354607936073466,0.17847998283388722,0.10499110799307329,1,0.06761552996220231,1,0
77,0,-1.834537602909471,0.9948465751929628,0.3050952717173729,-0.6766957289150736,0.49758256239270077,1,0.695894076701924,1,1
78,0,-0.39392801103872327,1.1280743583678372,0.3050952717173729,-0.839179114147376,-0.4838960736063679,1,-0.2837285038541574,1,1
79,0,0.01978551278056846,0.8616187920180883,0.3050952717173729,-0.403039501155406,-1.0073513461392045,1,-0.27289225532070355,1,1
80,0,1.1574977032836207,-0.7223115190609749,-1.576016858932066,0.21268701130384568,1.086469743992142,0,-0.34006323230525076,1,3
81,0,1.1722731862771667,0.15107061508542444,1.2456513370420923,-0.6424887004451151,1.4136292893251647,0,-0.34006323230525076,1,3
82,0,0.9506409413739748,1.1280743583678372,0.3050952717173729,-0.75366154297248,-0.025872710140135865,0,-0.34006323230525076,1,3
83,0,-0.8593557253354265,-0.9887670854107239,-1.576016858932066,-0.18924557321816585,-1.6616704368052502,1,0.5195215616284858,1,0
84,1,0.743784179464329,0.5122659383595287,0.3050952717173729,0.3238598538312108,-0.35303225547315875,0,-0.34006323230525076,1,3
85,1,-0.8962944328192918,-0.719350901657089,0.3050952717173729,-0.7365580287375008,-0.8110556189393908,1,0.061580893960418784,1,1
86,0,-0.02454093620006994,1.1813654716377875,1.2456513370420923,-1.0444212849671268,1.1519016530587465,1,-0.2119697464392272,1,1
87,0,0.9432531998772018,-0.159794212322616,-1.576016858932066,0.03310011183656399,-0.4838960736063679,0,-0.34006323230525076,1,3
88,0,-0.48258090900000006,-0.5476350922316949,-0.6354607936073466,0.17847998283388722,-1.0073513461392045,0,-0.34006323230525076,1,3
89,0,-2.070945330806209,0.3435107463380209,-0.6354607936073466,1.6066234214546518,-1.3345108914722275,1,1.623962770353261,1,0
90,0,-0.06886738518070834,-0.9858064680068379,-0.6354607936073466,1.6750374783945685,-0.025872710140135865,0,-0.34006323230525076,1,3
91,1,-0.9553963647934763,-0.5150683007889479,-0.6354607936073466,1.392829493517412,-1.3345108914722275,1,0.15692229212842038,1,0
92,1,0.2783564651676258,0.3287076593185904,-0.6354607936073466,-0.24055611592310355,-0.614759891739577,0,-0.34006323230525076,1,3
93,1,0.7363964379675559,-1.9805739157125672,0.3050952717173729,0.16992822571639785,-0.7456237098727861,0,-0.34006323230525076,1,3
94,0,-0.21662221511616966,0.10666135402713295,0.3050952717173729,-0.31752192998051004,-1.072783255205809,0,-0.34006323230525076,1,3
95,1,0.44088677809663324,1.1280743583678372,-0.6354607936073466,0.7227993233621011,1.086469743992142,0,-0.34006323230525076,1,3
96,1,0.1823158257095759,0.7787215047092773,0.3050952717173729,-0.28331490151055155,-1.072783255205809,0,-0.34006323230525076,1,3
97,0,0.5664783835417754,-1.5187176007063357,-0.6354607936073466,-0.6082816719751566,0.6284463805259098,0,-0.34006323230525076,1,3
98,0,0.26358098217407966,1.5425607949118911,-0.6354607936073466,-0.052417459338332,-0.35303225547315875,0,-0.34006323230525076,1,3
99,1,-1.7828234124320597,0.5773995212450229,1.2456513370420923,-0.8819378997348242,2.5259717434574425,1,1.3223579192253674,1,1
100,0,0.751171920961102,1.2613021415427117,-0.6354607936073466,0.07585889742401217,-0.2876003464065542,0,-0.34006323230525076,1,3
101,0,0.6772945059933714,-1.2700257387799034,1.2456513370420923,-0.5911781577401773,-0.2876003464065542,0,-0.34006323230525076,1,3
102,1,-1.923190500870748,0.24284975460589336,-0.6354607936073466,1.3757259792824326,1.9370845618580015,1,1.7457200546069844,1,0
103,1,0.05672422026443379,1.0392558362512543,0.3050952717173729,0.35806688230116923,-1.7271023458718548,1,-0.1886619478765656,1,1
104,0,-0.02454093620006994,-0.9532396765640906,-0.6354607936073466,1.5467611216322248,-0.8110556189393908,0,-0.34006323230525076,1,3
105,0,-0.22400995661294273,0.6869423651888082,0.3050952717173729,-0.5655228863877086,-0.4184641645397633,1,-0.2732920600842375,1,1
106,1,0.3374583971418103,0.8586581746142024,-0.6354607936073466,-0.3944877440379165,0.9556059258589328,0,-0.34006323230525076,1,3
107,0,1.2313751182513513,-0.7371146060804055,-0.6354607936073466,0.12716944012894968,-0.8110556189393908,0,-0.34006323230525076,1,3
108,0,1.1427222202900746,-1.3647654957042585,-0.6354607936073466,-0.25765963015808263,0.301286835192887,0,-0.34006323230525076,1,3
109,0,-1.2878447321482642,1.2168928804844203,-0.6354607936073466,-0.6168334290926464,-1.9888299821382731,1,0.3184637549428945,1,0
110,1,1.2683138257352167,0.9119492878841516,0.3050952717173729,0.10151416877648092,1.2173335621253512,0,-0.34006323230525076,1,3
113,0,1.0097428733481593,1.0392558362512543,0.3050952717173729,0.26399755400878355,1.086469743992142,0,-0.34006323230525076,0,3
114,0,-0.046704160690389136,0.8616187920180883,0.3050952717173729,-0.009658673750884002,-1.1382151642724136,1,-0.25674101120819387,1,1
115,0,0.01978551278056846,-1.1545616600283453,0.3050952717173729,0.7514477097056911,-0.7456237098727861,0,-0.34006323230525076,1,3
116,0,0.7068454719804637,1.3057114026010033,1.2456513370420923,-0.6852474860325631,-0.9419194370726,0,-0.34006323230525076,1,3
118,0,0.2118667916966682,0.4767385295128954,0.3050952717173729,-0.7194545145025215,-1.7925342549384593,0,-0.34006323230525076,1,3
119,1,-0.13535705865166595,0.6395724867266309,0.3050952717173729,0.5547572960034299,-1.072783255205809,1,-0.2817061566154428,1,1
120,1,-0.21662221511616966,-0.02952704655162746,-1.576016858932066,1.2046908369326406,-1.6616704368052502,1,0.3500081884054093,1,0
122,0,-0.4160912355290424,-0.1361092730915273,-1.576016858932066,0.06730714030652246,-0.2876003464065542,0,-0.34006323230525076,1,3
123,0,-0.5195196164838654,0.20436172835537414,0.3050952717173729,-0.9332484424397617,-0.2876003464065542,1,-0.23877003977222422,1,1
124,1,-2.2039246777481245,0.8616187920180883,0.3050952717173729,-0.6510404575626046,1.9370845618580015,1,1.4364010804638527,1,1
125,1,0.7585596624578751,0.14218876287376622,1.2456513370420923,-0.9760072280272098,0.8901740167923282,0,-0.34006323230525076,1,3
126,1,1.0245183563417055,-2.691122092645231,0.3050952717173729,0.4606879677110443,-0.09130461920674043,0,-0.34006323230525076,1,3
127,0,1.3569667236964935,-1.8118187236910595,-0.6354607936073466,-0.28331490151055155,2.1988121981244197,0,-0.34006323230525076,1,3
128,1,-0.20184673212262352,-2.6467128315869397,1.2456513370420923,-0.8477308712648657,1.3481973802585603,0,-0.34006323230525076,1,3
129,1,-1.391273113103087,-2.3802572652371907,0.3050952717173729,-0.15503854474820739,-0.6801918008061816,1,1.2863868332474553,1,1
130,0,1.201824152264259,-0.11242433386043858,1.2456513370420923,-1.2069046701994293,2.3951079253242336,0,-0.34006323230525076,1,3
131,0,0.5147641930643639,0.9504373141346714,-0.6354607936073466,-0.5655228863877086,0.8901740167923282,0,-0.34006323230525076,1,3
132,0,0.7659474039546481,0.9060280530763798,0.3050952717173729,-0.36883247268544755,0.6938782895925145,0,-0.34006323230525076,1,3
133,1,1.0466815808320247,-0.5357926226161507,-1.576016858932066,0.8711723093505456,1.0210378349255373,0,-0.34006323230525076,1,3
134,1,-1.0662124872450722,1.1724836194261288,1.2456513370420923,-1.2069046701994293,0.3667187442594916,1,0.07077955316917761,1,1
135,0,1.1501099617868475,1.3057114026010033,0.3050952717173729,-0.5142123436827709,0.8247421077257236,0,-0.34006323230525076,1,3
136,0,1.0097428733481593,-1.7141183493628183,1.2456513370420923,-0.3859359869204268,0.6938782895925145,0,-0.34006323230525076,0,3
137,1,-1.0736002287418454,0.7076666870160115,1.2456513370420923,-1.1299388561420227,1.0210378349255373,1,0.01787223415265784,1,1
138,0,1.0540693223287978,-0.603886822905531,-1.576016858932066,0.24689403977380414,1.1519016530587465,0,-0.34006323230525076,1,3
139,0,1.0688448053223438,-0.0917000120332358,-0.6354607936073466,-0.2491078730405931,1.4790611983917694,0,-0.34006323230525076,1,3
140,1,0.4482745195934063,0.6573361911499473,0.3050952717173729,-0.7964203285599281,0.03955919892646871,0,-0.34006323230525076,1,3
141,1,1.3643544651932664,-0.808169423773672,0.3050952717173729,-0.8648343854998449,0.8901740167923282,0,-0.34006323230525076,0,3
142,1,0.8398248189223788,-2.513485048412065,-0.6354607936073466,-0.6082816719751566,2.8531312887904656,0,-0.34006323230525076,1,3
143,0,-0.2978873715806734,-1.3144349998381948,0.3050952717173729,0.6402748671783263,-0.8110556189393908,0,-0.34006323230525076,1,3
144,1,-1.2213550586773068,-0.37295866540241523,-1.576016858932066,0.08441065454150151,-0.4184641645397633,1,1.327282466705126,1,0
145,0,-0.9775595892837955,0.7728002699015053,1.2456513370420923,-0.4543500438603437,0.8247421077257236,1,0.5671002536489399,0,1
146,1,-2.344291766186813,-0.337431256555782,-1.576016858932066,12.766666459778593,-1.857966164005064,1,8.261589113984366,1,2
147,0,-2.5289853036061394,-0.42328916126847904,0.3050952717173729,-0.14648678763071768,-0.025872710140135865,1,2.269046751309221,1,1
148,0,-0.8667434668321995,-0.4647378049228842,-0.6354607936073466,-0.3431772013329788,1.086469743992142,1,0.1392095523607719,1,0
149,0,-1.154865385206349,-2.2470294820623162,-1.576016858932066,2.5387649472610194,-0.4184641645397633,1,7.277303352477924,1,2
150,1,0.6625190229998252,1.1280743583678372,-1.576016858932066,-0.28331490151055155,-0.9419194370726,0,-0.34006323230525076,1,3
152,0,1.209211893761032,1.1724836194261288,-0.6354607936073466,-0.018210430868373706,1.086469743992142,0,-0.34006323230525076,1,3
153,0,0.24141775768376045,0.8024064439403663,0.3050952717173729,-0.7451097858549904,-0.4838960736063679,0,-0.34006323230525076,1,3
154,1,-0.48258090900000006,-0.8792242414669381,1.2456513370420923,-1.035869527849637,-0.9419194370726,0,-0.34006323230525076,1,3
155,1,1.209211893761032,-1.4920720440713608,0.3050952717173729,-0.6253851862101358,0.3667187442594916,0,-0.34006323230525076,1,3
156,0,-1.5168647185482294,0.16883431950874087,0.3050952717173729,2.153935876973987,0.301286835192887,1,0.6756096230121802,1,0
157,1,-0.8076415348580149,0.23988913720200744,0.3050952717173729,0.4777914819460237,-1.1382151642724136,1,-0.16402435530018086,1,1
158,0,1.1722731862771667,1.2168928804844203,-1.576016858932066,-0.3431772013329788,-0.8110556189393908,0,-0.34006323230525076,1,3
159,0,1.0097428733481593,-1.264104503972131,1.2456513370420923,0.18703173995137692,-0.025872710140135865,0,-0.34006323230525076,1,3
160,0,-0.9184576573096109,-2.1138016988874417,-1.576016858932066,-0.125706017835218,0.43215065332609615,0,-0.34006323230525076,1,3
161,0,-1.03666152125798,1.0836650973095459,1.2456513370420923,-1.0700765563195955,-0.6801918008061816,1,-0.23608866121720437,1,1
162,1,1.0319060978384786,0.8823431138452907,0.3050952717173729,0.6830336527657741,-0.09130461920674043,0,-0.34006323230525076,0,3
163,1,-1.2361305416708528,0.7728002699015053,-1.576016858932066,-0.3859359869204268,0.6284463805259098,1,1.8343368399902082,1,0
164,0,-0.3348260790645387,0.9326736097113549,1.2456513370420923,-0.9503519566747411,-0.09130461920674043,1,-0.24121553208147248,1,1
165,1,-0.06886738518070834,0.6839817477849224,0.3050952717173729,0.3324116109487005,0.7593101986591191,1,0.04315775660967685,0,1
166,1,-0.6451112219290075,0.6514149563421754,0.3050952717173729,1.2217943511676195,-0.09130461920674043,1,-0.1599052638547194,1,0
167,1,-1.2361305416708528,-0.6423748491560501,-1.576016858932066,-0.33462544421548923,-1.1382151642724136,1,1.1038123121307528,1,0
168,0,-1.7532724464449674,0.2842983982602989,-1.576016858932066,-0.25765963015808263,-0.5493279826729724,1,1.260815912771883,1,0
169,0,-0.9258453988063841,-1.6697090883045267,0.3050952717173729,-0.822075599912397,0.3667187442594916,0,-0.34006323230525076,1,3
170,0,0.16754034271602977,-0.8999485632941409,-1.576016858932066,0.5034467532984924,0.03955919892646871,0,-0.34006323230525076,1,3
171,1,0.7068454719804637,0.4619354424934649,-0.6354607936073466,0.7771029810581598,-0.09130461920674043,0,-0.34006323230525076,1,3
172,0,-0.3348260790645387,0.5803601386489089,0.3050952717173729,0.6060678387083679,1.2173335621253512,1,-0.06593715810188329,1,1
174,1,1.0614570638255707,-0.7815238671386969,-0.6354607936073466,0.12716944012894968,1.1519016530587465,0,-0.34006323230525076,1,3
175,1,0.3891725876192218,-2.3802572652371907,0.3050952717173729,0.2554457968912938,-1.3345108914722275,0,-0.34006323230525076,1,3
176,0,0.1823158257095759,1.3057114026010033,0.3050952717173729,-0.6253851862101358,0.10499110799307329,0,-0.34006323230525076,1,3
177,0,1.3643544651932664,-0.4765802745384287,-1.576016858932066,1.2731048938725573,-1.2690789824056228,0,-0.34006323230525076,1,3
178,1,1.3348034992061744,-1.5808905661879438,0.3050952717173729,1.2132425940501301,0.49758256239270077,0,-0.34006323230525076,1,3
179,0,1.0540693223287978,0.9060280530763798,1.2456513370420923,-1.078628313437085,-1.2036470733390183,0,-0.34006323230525076,1,3
180,1,-0.7854783103676958,-0.603886822905531,-0.6354607936073466,1.7947620780394238,-0.7456237098727861,1,0.161854047149016,1,0
181,1,0.32268291414826417,-0.5298713878083785,1.2456513370420923,0.03310011183656399,-0.15673652827334503,0,-0.34006323230525076,1,3
182,0,-1.3026202151418105,-0.16275482972650193,-1.576016858932066,-0.12083151627824892,-1.9888299821382731,1,2.5785197127659116,1,0
184,0,-0.37176478654840406,-0.24861273443919898,0.3050952717173729,-0.4372465296253645,0.5630144714593053,0,-0.34006323230525076,1,3
186,0,1.0171306148449324,-0.9621215287757489,1.2456513370420923,-0.9161449282047827,-1.0073513461392045,0,-0.34006323230525076,1,3
187,1,-0.9701718477870224,0.9060280530763798,0.3050952717173729,-0.403039501155406,-0.6801918008061816,1,0.0297136594193457,1,1
188,0,-1.723721480457875,-1.5157569833024496,-1.576016858932066,2.9714838574059934,-1.9233980730716687,1,6.887847209166438,1,2
189,0,1.0392938393352515,-1.9805739157125672,-1.576016858932066,0.5376537817684509,0.301286835192887,0,-0.34006323230525076,1,3
190,1,0.632968057012733,1.1724836194261288,-0.6354607936073466,-0.17214205898318663,-0.2221684373399496,0,-0.34006323230525076,1,3
191,0,0.11582615223861832,0.06225209296884145,0.3050952717173729,-0.7964203285599281,-0.4838960736063679,0,-0.34006323230525076,1,3
192,1,-2.2334756437352166,0.695824217400467,0.3050952717173729,-0.18069381610067617,2.5259717434574425,1,2.5856322375275607,1,1
194,0,-0.7485396028838305,0.35831383335745143,-1.576016858932066,-0.009658673750884002,-1.2036470733390183,1,0.4141775650750336,1,0
195,0,-0.5342950994774115,-0.8851454762747104,-0.6354607936073466,-0.32607368709799955,0.49758256239270077,0,-0.34006323230525076,1,3
196,0,0.8028861114385135,0.8616187920180883,-0.6354607936073466,-0.28331490151055155,0.43215065332609615,0,-0.34006323230525076,1,3
197,1,-0.6820499294128728,-0.337431256555782,0.3050952717173729,-0.6937992431500528,0.10499110799307329,1,-0.1939116157335904,1,1
198,0,0.9063144923933364,-0.159794212322616,-0.6354607936073466,-0.3859359869204268,0.6284463805259098,0,-0.34006323230525076,1,3
199,1,-1.0588247457482993,0.46489605989735083,-1.576016858932066,-0.2662113872755723,-1.1382151642724136,1,1.3960904586215495,1,0
200,0,-0.7780905688709226,0.46489605989735083,0.3050952717173729,-0.8990414139698032,1.9370845618580015,1,0.011004259734655842,1,1
201,0,-0.8889066913225186,1.1280743583678372,-0.6354607936073466,0.07585889742401217,0.3667187442594916,1,0.5935754136381206,1,0
203,0,0.3374583971418103,0.4619354424934649,0.3050952717173729,-0.2491078730405931,1.3481973802585603,0,-0.34006323230525076,1,3
204,1,0.3152951726514911,0.559635816821706,-0.6354607936073466,0.04165186895405369,1.2827654711919556,0,-0.34006323230525076,1,3
205,0,-0.24617318110326192,-0.8259331281969884,0.3050952717173729,0.058755383189032756,-0.8764875280059954,0,-0.34006323230525076,1,3
206,1,-0.4456422015161347,-0.9562002939679769,-0.6354607936073466,1.1448285371102132,0.10499110799307329,0,-0.34006323230525076,1,3
207,1,0.01978551278056846,-2.424666526295482,1.2456513370420923,0.02454835471907446,-1.7271023458718548,0,-0.34006323230525076,1,3
208,1,-0.09841835116780061,-0.5861231184822145,1.2456513370420923,-0.6168334290926464,-0.8764875280059954,0,-0.34006323230525076,1,3
209,0,1.0614570638255707,-0.41144669165293446,0.3050952717173729,-0.18924557321816585,0.6938782895925145,0,-0.34006323230525076,0,3
210,1,0.9358654583804287,0.5537145820139339,0.3050952717173729,-0.21490084457063463,0.8247421077257236,0,-0.34006323230525076,1,3
211,1,-0.03931641919361607,0.7283910088432138,-0.6354607936073466,-0.18069381610067617,2.1988121981244197,0,-0.34006323230525076,1,3
212,0,1.0319060978384786,-1.5868118009957162,-1.576016858932066,2.547316704378509,1.086469743992142,0,-0.34006323230525076,1,3
213,1,0.751171920961102,1.1280743583678372,1.2456513370420923,-0.9161449282047827,0.301286835192887,0,-0.34006323230525076,1,3
214,0,1.2165996352578052,1.0392558362512543,-0.6354607936073466,0.3666186394186586,-1.2690789824056228,0,-0.34006323230525076,1,3
215,1,-0.4456422015161347,-0.6482960839638224,-0.6354607936073466,-0.12938327339573863,-0.9419194370726,0,-0.34006323230525076,1,3
216,0,0.4556622610901794,1.607694377797385,0.3050952717173729,-0.75366154297248,-0.8764875280059954,0,-0.34006323230525076,1,3
217,0,-2.477271113128728,-0.719350901657089,-0.6354607936073466,-0.25765963015808263,-1.4653747096054366,1,2.2186114073851626,1,0
218,0,-0.475193167503227,-0.8259331281969884,-0.6354607936073466,-0.42869477250787497,-1.3345108914722275,0,-0.34006323230525076,1,3
